,CustomerID,UniqueYears,NumUniqueItems,Amount,FrequencyPurchase,Recency,Cluster,WeightedScore,RiskCategory
1872,15449.0,1,47,389.52909999999997,3,25,0,2227.6454999999996,Medium Risk
1873,15450.0,1,30,349.4402,1,29,0,1988.201,Medium Risk
1874,15452.0,1,47,758.7352999999999,3,29,0,4093.6764999999996,Medium Risk
1875,15453.0,1,169,3400.8797,7,1,0,17546.3985,Low Risk
1876,15454.0,1,23,330.22249999999997,1,361,0,3531.1124999999997,Medium Risk
1877,15456.0,2,48,334.2539,3,282,1,3241.2695,Medium Risk
1878,15457.0,1,56,319.36129999999997,1,261,0,3075.8064999999997,Medium Risk
1879,15458.0,1,7,12.0535,1,24,0,207.26749999999998,High Risk
1880,15460.0,1,53,835.4316,1,353,0,6107.158,Medium Risk
1881,15462.0,1,9,32.0075,3,93,0,666.0375,High Risk
1882,15463.0,1,7,34.6911,1,28,0,340.45550000000003,High Risk
1883,15464.0,1,155,7376.204900000001,1,337,-1,39037.0245,Low Risk
1884,15465.0,2,43,5415.4112,18,19,1,27377.055999999997,Low Risk
1885,15466.0,1,56,399.6044,1,84,0,2592.022,Medium Risk
1886,15467.0,1,41,861.2046999999999,3,8,0,4483.023499999999,Medium Risk
1887,15468.0,1,24,659.0056,2,50,0,3627.028,Medium Risk
1888,15469.0,1,24,1522.3294,2,49,0,7938.647000000001,Medium Risk
1889,15471.0,1,67,510.20480000000003,1,1,0,2763.0240000000003,Medium Risk
1890,15472.0,1,76,752.8244,1,112,0,4558.121999999999,Medium Risk
1891,15473.0,1,4,79.08749999999999,7,13,0,502.43749999999994,High Risk
1892,15475.0,1,29,235.71839999999997,1,76,0,1651.5919999999999,High Risk
1893,15478.0,1,34,853.5893,2,39,0,4574.9465,Medium Risk
1894,15482.0,2,46,3501.2321,12,15,1,17771.1605,Low Risk
1895,15483.0,1,74,398.1334,4,160,0,3030.667,Medium Risk
1896,15484.0,1,135,1823.6636,4,0,0,9541.318000000001,Low Risk
1897,15485.0,2,59,1735.5726,3,29,1,9015.863,Medium Risk
1898,15488.0,1,2,226.1236,1,92,0,1602.618,High Risk
1899,15489.0,1,47,781.8474,3,22,0,4174.237,Medium Risk
1900,15491.0,1,108,5199.0565,6,94,0,26815.282499999998,Low Risk
1901,15492.0,1,32,568.5484,2,27,0,3083.742,Medium Risk
1902,15493.0,1,177,8361.1023,5,32,0,42518.5115,Low Risk
1903,15494.0,1,120,1512.662,2,20,0,8033.31,Medium Risk
1904,15497.0,1,13,335.94,2,17,0,1813.7,High Risk
1905,15498.0,2,360,9390.2755,27,2,-1,48153.3775,Low Risk
1906,15500.0,1,64,2953.6953,4,7,0,15013.476499999999,Low Risk
1907,15502.0,2,164,10004410.8272,11,15,-1,50022669.13599999,Low Risk
1908,15503.0,1,66,508.9909,1,362,0,4558.9545,Medium Risk
1909,15504.0,1,13,103.1109,1,80,0,960.5545,High Risk
1910,15505.0,1,90,1013.4695,5,52,0,5619.3475,Medium Risk
1911,15506.0,1,121,994.2971,3,22,0,5458.4855,Medium Risk
1912,15507.0,1,41,1121.7206,1,171,0,6592.603000000001,Medium Risk
1913,15508.0,1,78,1767.4354,6,188,0,10037.177,Low Risk
1914,15510.0,1,1,15625.0,1,330,0,79784.0,Low Risk
1915,15511.0,1,117,4216.9583999999995,5,11,0,21512.791999999998,Low Risk
1916,15512.0,2,7,31.7775,2,155,1,966.8875,High Risk
1917,15513.0,2,183,33722.7837,19,32,-1,169402.9185,Low Risk
1918,15514.0,2,96,1353.6054,10,11,1,7155.027,Medium Risk
1919,15516.0,1,15,177.4064,3,44,0,1166.032,High Risk
1920,15517.0,1,27,244.19029999999998,1,232,0,2467.9515,Medium Risk
1921,15518.0,1,135,2288.9871,8,63,0,12198.9355,Low Risk
1922,15520.0,1,18,72.3248,1,1,0,426.62399999999997,High Risk
1923,15521.0,1,116,19375.959,7,39,0,97452.795,Low Risk
1924,15522.0,1,47,75.3993,2,32,0,687.9965,High Risk
1925,15523.0,1,10,181.8803,1,83,0,1360.4015,High Risk
1926,15524.0,1,1,12100.0,1,24,0,60629.0,Low Risk
1927,15525.0,2,133,2149.752,3,1,1,11168.76,Low Risk
1928,15526.0,1,4,200.25639999999999,2,32,0,1183.282,High Risk
1929,15527.0,2,127,3389.7038,8,18,1,17455.519,Low Risk
1930,15528.0,1,26,312.02139999999997,1,253,0,2909.107,Medium Risk
1931,15529.0,2,415,3305.5121,11,22,-1,17930.5605,Low Risk
1932,15530.0,1,90,1617.9615999999999,4,21,0,8482.807999999999,Medium Risk
1933,15531.0,1,196,3813.7246,2,7,0,19701.623,Low Risk
1934,15532.0,2,205,6495.711399999999,4,24,1,33233.55699999999,Low Risk
1935,15533.0,1,73,2415.0733999999998,3,18,0,12398.366999999998,Low Risk
1936,15535.0,1,55,2403.0414,4,172,0,13058.207,Low Risk
1937,15537.0,1,24,617.7011,1,162,0,3976.5055,Medium Risk
1938,15539.0,1,41,101.3673,1,6,0,665.8365,High Risk
1939,15540.0,1,15,72.8176,1,10,0,465.08799999999997,High Risk
1940,15541.0,1,29,243.51270000000002,1,113,0,1875.5635000000002,Medium Risk
1941,15543.0,1,26,253.29319999999998,1,287,0,2785.466,Medium Risk
1942,15544.0,2,122,1149.2351,9,8,1,6192.1755,Medium Risk
1943,15545.0,2,78,999.445,2,53,1,5508.225,Medium Risk
1944,15547.0,2,441,9544.2521,14,6,-1,49134.2605,Low Risk
1945,15549.0,1,104,2216.4751,3,76,0,11788.3755,Low Risk
1946,15550.0,1,43,964.7688,4,3,0,4985.844,Medium Risk
1947,15551.0,1,29,816.9581,1,36,0,4357.7905,Medium Risk
1948,15552.0,1,17,76.5657,1,216,0,1519.8285,High Risk
1949,15553.0,1,51,641.3344999999999,1,59,0,3660.6724999999997,Medium Risk
1950,15554.0,1,14,457.41749999999996,1,277,0,3720.0874999999996,Medium Risk
1951,15555.0,2,401,6631.9583999999995,16,11,-1,34485.792,Low Risk
1952,15556.0,1,31,236.8875,1,23,0,1398.4375,High Risk
1953,15557.0,1,16,450.5312,1,28,0,2446.656,Medium Risk
1954,15561.0,1,27,970.0637999999999,4,11,0,5004.3189999999995,Medium Risk
1955,15562.0,1,1,11.902500000000002,1,351,0,1823.5125,High Risk
1956,15563.0,2,88,963.0065999999999,4,21,1,5204.032999999999,Medium Risk
1957,15565.0,1,8,232.53889999999998,2,49,0,1441.6944999999998,High Risk
1958,15567.0,1,7,239.39389999999997,1,18,0,1313.9695,High Risk
1959,15568.0,1,27,693.7279,3,2,0,3573.6394999999998,Medium Risk
1960,15569.0,1,27,297.9126,5,103,0,2107.563,Medium Risk
1961,15570.0,2,231,7840.4284,12,6,1,39977.142,Low Risk
1962,15571.0,1,47,669.4293,4,11,0,3561.1465,Medium Risk
1963,15572.0,1,166,41168.801400000004,7,4,0,206392.007,Low Risk
1964,15573.0,1,88,1586.0013999999999,2,31,0,8359.007,Medium Risk
1965,15574.0,2,131,2032.7650999999998,4,177,-1,11461.825499999999,Low Risk
1966,15576.0,1,43,978.1351,1,37,0,5210.675499999999,Medium Risk
1967,15577.0,1,39,720.9012,3,150,0,4485.506,Medium Risk
1968,15578.0,1,13,127.9675,1,161,0,1489.8375,High Risk
1969,15579.0,1,45,1106.1518,2,68,0,6015.759,Medium Risk
1970,15581.0,2,134,6357684.5243999995,13,120,-1,31789480.621999998,Low Risk
1971,15582.0,1,39,390.0987,3,24,0,2201.4935,Medium Risk
1972,15584.0,1,89,1944.4821,4,23,0,10122.4105,Low Risk
1973,15585.0,1,31,266.0067,1,176,0,2309.0335,Medium Risk
1974,15587.0,2,3,79.2855,4,49,1,670.4275,High Risk
1975,15589.0,1,28,903.1000999999999,3,255,0,5888.500499999999,Medium Risk
1976,15592.0,1,24,97.52210000000001,1,46,0,795.6105,High Risk
1977,15593.0,1,5,88.7125,1,70,0,814.5625,High Risk
1978,15594.0,1,85,1586.0275000000001,5,15,0,8282.1375,Medium Risk
1979,15596.0,2,51,2044.4659,5,100,1,10899.3295,Low Risk
1980,15597.0,1,22,90.35,1,34,0,693.75,High Risk
1981,15598.0,1,14,155.5135,1,52,0,1085.5675,High Risk
1982,15599.0,1,50,497.6885,2,26,0,2778.4425,Medium Risk
1983,15601.0,2,230,6183.5668,14,10,-1,31717.834,Low Risk
1984,15602.0,2,30,660.9099,9,7,1,3469.5495,Medium Risk
1985,15603.0,1,2,0.6024999999999999,1,78,0,405.0125,High Risk
1986,15604.0,1,17,57.1496,1,51,0,597.748,High Risk
1987,15605.0,2,61,2140.4864,5,35,1,11084.431999999999,Low Risk
1988,15606.0,1,48,1316.2948,9,60,0,7063.473999999999,Medium Risk
1989,15607.0,1,13,78.6352,1,336,0,2118.176,Medium Risk
1990,15608.0,1,59,1231.2105999999999,4,27,0,6486.053,Medium Risk
1991,15609.0,1,16,615.9336,1,183,0,4048.6679999999997,Medium Risk
1992,15610.0,1,6,22.986,1,51,0,393.93,High Risk
1993,15611.0,1,23,2057.0244,13,9,-1,10453.122,Low Risk
1994,15612.0,1,4,334.0325,2,35,0,1867.1625000000001,Medium Risk
1995,15615.0,2,184,5066.3836,23,9,-1,26024.918,Low Risk
1996,15618.0,1,39,494.397501,4,32,0,2766.987505,Medium Risk
1997,15619.0,1,3,77.84750000000001,1,10,0,454.23750000000007,High Risk
1998,15620.0,2,92,3121.5899,3,56,1,16179.949499999999,Low Risk
1999,15621.0,1,11,84.2944,4,3,0,487.472,High Risk
2000,15622.0,1,169,7838.804300000001,9,42,0,39949.0215,Low Risk
2001,15623.0,1,19,516.7414,1,140,0,3346.707,Medium Risk
2002,15624.0,1,26,755.6789,4,116,0,4454.3945,Medium Risk
2003,15625.0,1,44,235.3081,4,103,0,1841.5405,High Risk
2004,15626.0,1,49,299.8232,2,74,0,2026.116,Medium Risk
2005,15628.0,2,85,1364.3020000000001,9,4,1,7136.51,Medium Risk
2006,15630.0,1,57,1100.7057,2,44,0,5904.5285,Medium Risk
2007,15632.0,1,107,2066.2394,8,15,0,10761.197,Low Risk
2008,15634.0,1,15,284.385,1,16,0,1552.925,High Risk
2009,15636.0,1,20,388.6414,2,89,0,2458.207,Medium Risk
2010,15637.0,1,15,195.01620000000003,1,52,0,1286.0810000000001,High Risk
2011,15639.0,1,25,1111.1056999999998,1,133,0,6301.528499999999,Medium Risk
2012,15640.0,2,240,7451.721,15,3,-1,38057.604999999996,Low Risk
2013,15641.0,2,102,734.422,4,104,1,4518.110000000001,Medium Risk
2014,15643.0,1,31,2172.8302999999996,3,191,0,11926.151499999998,Low Risk
2015,15644.0,1,166,1140.6179,4,165,-1,7044.0895,Medium Risk
2016,15645.0,1,50,742.4908,1,18,0,3958.454,Medium Risk
2017,15646.0,2,35,688.1414,3,157,1,4346.707,Medium Risk
2018,15648.0,1,23,712.5275,2,203,0,4656.637500000001,Medium Risk
2019,15649.0,2,1,36.125,2,335,1,1870.625,Medium Risk
2020,15651.0,1,27,234.1731,3,36,0,1445.8655,High Risk
2021,15652.0,1,21,505.4088,1,90,0,3046.044,Medium Risk
2022,15653.0,1,4,5.3068,2,92,0,508.534,High Risk
2023,15654.0,1,15,376.0625,2,8,0,1975.3125,Medium Risk
2024,15655.0,1,34,650.9817,1,242,0,4572.9085000000005,Medium Risk
2025,15656.0,1,46,1517.6019,4,44,0,7964.009499999999,Medium Risk
2026,15657.0,1,1,1.5625,1,22,0,126.8125,High Risk
2027,15658.0,2,40,2569.6925,5,189,1,13937.462500000001,Low Risk
2028,15659.0,1,11,449.1875,1,43,0,2499.9375,Medium Risk
2029,15660.0,2,55,971.4031,9,24,1,5182.0154999999995,Medium Risk
2030,15661.0,1,4,5.1125,2,316,0,1627.5625,High Risk
2031,15663.0,1,9,97.6721,1,105,0,1046.3605,High Risk
2032,15664.0,1,17,504.3261,1,50,0,2828.6305,Medium Risk
2033,15665.0,1,92,1451.4882,2,167,0,8378.440999999999,Medium Risk
2034,15667.0,1,13,49.498000000000005,1,39,0,487.49,High Risk
2035,15668.0,1,1,1.1236000000000002,1,217,0,1099.618,High Risk
2036,15669.0,1,31,584.2896000000001,4,39,0,3227.4480000000003,Medium Risk
2037,15670.0,1,12,192.93,1,296,0,2486.65,Medium Risk
2038,15671.0,1,52,1094.5477,7,18,0,5748.7385,Medium Risk
2039,15673.0,1,107,2142.1266,4,87,0,11484.633,Low Risk
2040,15674.0,1,88,113654.563,5,72,0,568918.815,Low Risk
2041,15675.0,1,20,541.1125999999999,3,80,0,3179.5629999999996,Medium Risk
2042,15676.0,1,191,5514.8248,3,18,0,28251.124000000003,Low Risk
2043,15677.0,1,33,842.7760999999999,1,48,0,4558.880499999999,Medium Risk
2044,15678.0,1,12,56.693400000000004,1,52,0,585.4670000000001,High Risk
2045,15679.0,1,98,270.9368,4,23,0,1781.684,High Risk
2046,15680.0,2,61,803.6998,3,8,1,4257.499,Medium Risk
2047,15681.0,1,32,333.845,5,24,0,1907.2250000000001,Medium Risk
2048,15683.0,1,10,62.688900000000004,1,116,0,929.4445000000001,High Risk
2049,15687.0,1,119,4948.0655,9,8,0,25175.3275,Low Risk
2050,15689.0,2,8,158.25,2,119,1,1422.25,High Risk
2051,15690.0,1,19,12.3662,2,3,0,143.831,High Risk
2052,15691.0,1,2,8.065,1,251,0,1307.325,High Risk
2053,15692.0,1,12,58.4667,1,27,0,469.3335,High Risk
2054,15694.0,2,42,2412.2056,14,0,1,12247.027999999998,Low Risk
2055,15695.0,1,22,305.2788,2,266,0,2932.3940000000002,Medium Risk
2056,15696.0,1,140,7606.899600000001,8,32,0,38648.49800000001,Low Risk
2057,15699.0,1,18,1478.528,1,17,0,7537.64,Medium Risk
2058,15700.0,1,85,1292.057,2,171,0,7580.285,Medium Risk
2059,15701.0,1,193,4521.5956,4,1,0,23209.978,Low Risk
2060,15703.0,1,5,55.972500000000004,1,264,0,1620.8625,High Risk
2061,15704.0,1,79,2126.5044,4,139,0,11582.521999999999,Low Risk
2062,15705.0,1,6,264.935,1,200,0,2348.675,Medium Risk
2063,15706.0,1,50,2074.5016,4,63,0,10855.508,Low Risk
2064,15707.0,1,126,1884.4134,4,34,0,9988.067,Low Risk
2065,15708.0,2,124,6284.2422,7,40,1,32025.211,Low Risk
2066,15709.0,1,6,59.0545,1,283,0,1734.2725,High Risk
2067,15712.0,1,41,1138.795,5,8,0,5878.975,Medium Risk
2068,15713.0,2,18,906.7937,2,142,1,5309.9685,Medium Risk
2069,15714.0,1,34,640.0609999999999,2,11,0,3367.3049999999994,Medium Risk
2070,15716.0,2,101,917.785,4,145,1,5636.925,Medium Risk
2071,15717.0,1,7,54.445,1,233,0,1464.225,High Risk
2072,15719.0,1,299,7186.7359,13,32,-1,37044.6795,Low Risk
2073,15720.0,1,128,1535.0231999999999,1,23,0,8180.115999999999,Medium Risk
2074,15721.0,1,80,553.9535,1,11,0,3070.7675,Medium Risk
2075,15722.0,1,45,1015.2478,5,35,0,5408.239,Medium Risk
2076,15723.0,1,37,434.2125,1,364,0,4108.0625,Medium Risk
2077,15724.0,1,11,159.48250000000002,2,200,0,1840.4125000000001,High Risk
2078,15725.0,1,32,326.7248,1,14,0,1805.624,High Risk
2079,15727.0,2,213,34334.7817,7,16,1,172424.9085,Low Risk
2080,15729.0,1,5,80.8125,1,212,0,1485.0625,High Risk
2081,15730.0,1,68,1092.7879,3,65,0,6006.9395,Medium Risk
2082,15732.0,2,13,64.3783,2,211,1,1427.8915,High Risk
2083,15733.0,1,10,272.86,1,282,0,2810.3,Medium Risk
2084,15734.0,1,25,895.9924,2,114,0,5134.9619999999995,Medium Risk
2085,15737.0,1,60,1902.4285,8,14,0,9796.1425,Low Risk
2086,15738.0,2,46,1378.0259,16,18,1,7186.129500000001,Medium Risk
2087,15739.0,1,8,89.49990000000001,1,65,0,802.4995000000001,High Risk
2088,15740.0,1,9,77.4625,1,48,0,660.3125,High Risk
2089,15743.0,1,59,2601.4014,4,15,0,13277.007000000001,Low Risk
2090,15744.0,1,3,0.25229999999999997,1,77,0,401.2615,High Risk
2091,15745.0,1,57,1676.0384,4,18,0,8659.192,Medium Risk
2092,15746.0,1,28,85.7428,1,133,0,1183.714,High Risk
2093,15747.0,1,52,889.2248,3,12,0,4676.124,Medium Risk
2094,15748.0,1,19,390.2861,1,39,0,2209.4305,Medium Risk
2095,15749.0,1,5,124.15859999999999,3,234,0,1819.7930000000001,High Risk
2096,15750.0,2,214,2896.1317,8,2,1,15168.6585,Low Risk
2097,15752.0,2,236,2075.5863,7,39,1,11312.931499999999,Low Risk
2098,15753.0,1,1,0.30250000000000005,1,304,0,1530.5125,High Risk
2099,15754.0,1,24,243.8959,3,50,0,1555.4795000000001,High Risk
2100,15755.0,1,127,2622.4691,6,9,0,13564.3455,Low Risk
2101,15756.0,1,160,1951.93,4,60,0,10557.65,Low Risk
2102,15757.0,1,43,597.0671,2,65,0,3449.3355,Medium Risk
2103,15758.0,1,9,183.66250000000002,1,24,0,1071.3125,High Risk
2104,15759.0,2,5,273.16639999999995,3,217,1,2481.832,Medium Risk
2105,15762.0,1,37,1129.5209,2,64,0,6088.6044999999995,Medium Risk
2106,15763.0,1,58,4710.929,2,31,0,23893.645,Low Risk
2107,15764.0,1,150,3523.8014,6,87,0,18530.006999999998,Low Risk
2108,15766.0,1,11,255.2753,1,63,0,1630.3764999999999,High Risk
2109,15768.0,1,23,16202.0406,3,115,0,81668.20300000001,Low Risk
2110,15769.0,2,26,630.5506,25,6,-1,3364.753,Medium Risk
2111,15773.0,1,10,27.5484,1,5,0,198.74200000000002,High Risk
2112,15774.0,1,25,840.2575,1,68,0,4622.2875,Medium Risk
2113,15775.0,1,7,87.925,1,244,0,1686.625,High Risk
2114,15776.0,1,18,564.8068999999999,1,132,0,3544.0344999999998,Medium Risk
2115,15777.0,2,18,519.9241,4,240,1,3873.6205,Medium Risk
2116,15780.0,2,26,811.5935000000001,3,183,1,5066.967500000001,Medium Risk
2117,15781.0,1,20,631.2107,3,24,0,3350.0535,Medium Risk
2118,15782.0,1,34,2560.5553,3,9,0,12963.7765,Low Risk
2119,15783.0,1,14,246.0841,1,10,0,1328.4205,High Risk
2120,15785.0,1,58,4285.817400000001,5,32,0,21785.087000000003,Low Risk
2121,15786.0,1,257,4507.403,3,45,0,23547.015,Low Risk
2122,15787.0,1,156,1988.429,3,25,0,10549.145,Low Risk
2123,15789.0,1,25,32.4936,1,357,0,2028.468,Medium Risk
2124,15790.0,1,34,652.6153,1,9,0,3416.0765,Medium Risk
2125,15791.0,1,66,1321.1789999999999,2,43,0,7028.8949999999995,Medium Risk
2126,15793.0,1,6,318.3637,3,14,0,1693.8184999999999,High Risk
2127,15795.0,1,42,1255.7579999999998,1,149,0,7155.789999999999,Medium Risk
2128,15796.0,1,70,3226.8281,8,0,0,16378.140500000001,Low Risk
2129,15797.0,1,8,280.6175,4,112,0,2005.0875,Medium Risk
2130,15799.0,1,94,1226.2457,3,75,0,6802.228499999999,Medium Risk
2131,15800.0,1,116,1605.7245,2,106,0,8916.6225,Medium Risk
2132,15801.0,1,61,925.5221,3,45,0,5049.6105,Medium Risk
2133,15802.0,1,1,203780.01640000002,1,142,0,1019619.0820000002,Low Risk
2134,15803.0,1,8,35.7563,1,50,0,458.78150000000005,High Risk
2135,15804.0,1,170,21074.1545,13,0,0,105934.7725,Low Risk
2136,15805.0,2,220,4212.3011,17,22,-1,21903.5055,Low Risk
2137,15806.0,1,24,230.2623,3,45,0,1462.3115,High Risk
2138,15807.0,1,48,525.5164,3,49,0,3030.582,Medium Risk
2139,15808.0,2,142,3780.0191,4,305,-1,20871.0955,Low Risk
2140,15809.0,1,31,993.6955,5,35,0,5258.4775,Medium Risk
2141,15810.0,1,66,1811.4570999999999,4,78,0,9663.2855,Low Risk
2142,15811.0,2,117,2619.5492,6,21,1,13581.746,Low Risk
2143,15812.0,1,36,2799.071,5,106,0,14655.355,Low Risk
2144,15813.0,1,40,1075.9448,2,207,0,6544.724,Medium Risk
2145,15814.0,1,63,2466.4923,4,16,0,12619.4615,Low Risk
2146,15815.0,1,33,492.9586,5,63,0,2900.793,Medium Risk
2147,15819.0,1,96,875.5638,4,48,0,4923.819,Medium Risk
2148,15820.0,1,17,109.6476,1,319,0,2200.238,Medium Risk
2149,15821.0,1,57,1506.4587999999999,2,43,0,7928.294,Medium Risk
2150,15822.0,2,28,631.4117,2,2,1,3263.0585,Medium Risk
2151,15823.0,1,1,225.0,1,371,0,2989.0,Medium Risk
2152,15825.0,1,20,15945.2593,1,171,0,80647.2965,Low Risk
2153,15826.0,1,64,1392.0744,3,55,0,7441.371999999999,Medium Risk
2154,15827.0,2,72,3855.9276999999997,13,72,-1,19911.638499999997,Low Risk
2155,15829.0,1,44,217.83630000000002,2,98,0,1721.1815000000001,High Risk
2156,15830.0,1,39,623.4486,1,37,0,3425.2430000000004,Medium Risk
2157,15831.0,1,63,2987.8505,3,57,0,15427.2525,Low Risk
2158,15832.0,1,54,398.4991,1,253,0,3425.4955,Medium Risk
2159,15834.0,1,242,36293.520300000004,4,69,0,182556.60150000002,Low Risk
2160,15835.0,1,47,968.6501,4,43,0,5217.2505,Medium Risk
2161,15836.0,1,10,1276.0436,1,49,0,6661.218,Medium Risk
2162,15837.0,1,24,684.1252999999999,1,64,0,3818.6264999999994,Medium Risk
2163,15838.0,2,54,763.7557,19,10,1,4110.7785,Medium Risk
2164,15839.0,1,56,389.4712,3,32,0,2289.356,Medium Risk
2165,15840.0,1,26,224.4395,2,58,0,1500.1975,High Risk
2166,15841.0,1,36,147.3221,4,72,0,1222.6105,High Risk
2167,15843.0,1,8,569.4075,1,303,0,4392.0375,Medium Risk
2168,15844.0,1,11,128.62269999999998,1,45,0,907.1134999999999,High Risk
2169,15845.0,1,97,1725.5528,8,17,0,9037.764,Medium Risk
2170,15847.0,1,22,506.07019999999994,2,37,0,2791.3509999999997,Medium Risk
2171,15850.0,1,87,452.1764,2,18,0,2621.882,Medium Risk
2172,15852.0,1,22,586.9567,2,186,0,3940.7834999999995,Medium Risk
2173,15853.0,1,29,100.92360000000001,1,51,0,852.618,High Risk
2174,15854.0,2,105,1906.0535000000002,11,3,1,9908.267500000002,Low Risk
2175,15855.0,1,59,363.75960000000003,5,136,0,2697.7980000000002,Medium Risk
2176,15856.0,2,295,3637.3909,27,3,-1,19198.9545,Low Risk
2177,15857.0,1,14,15.895,1,18,0,217.475,High Risk
2178,15858.0,2,145,2454.9252,5,15,1,12808.626,Low Risk
2179,15860.0,2,105,3014.3404,8,40,1,15622.702000000001,Low Risk
2180,15861.0,1,339,29364.3111,9,11,-1,147931.5555,Low Risk
2181,15862.0,2,142,2187.6504999999997,4,7,1,11419.252499999999,Low Risk
2182,15863.0,1,18,399.393,2,25,0,2185.9649999999997,Medium Risk
2183,15864.0,1,16,227.53889999999998,6,21,0,1316.6944999999998,High Risk
2184,15865.0,1,37,2316.3344,3,40,0,11906.672,Low Risk
2185,15866.0,1,43,1076.9480999999998,1,100,0,6019.740499999999,Medium Risk
2186,15867.0,2,302,9823.9243,15,4,-1,50109.6215,Low Risk
2187,15869.0,1,13,98.85849999999999,2,276,0,1923.2925,Medium Risk
2188,15870.0,1,68,444.3677,1,32,0,2591.8385,Medium Risk
2189,15872.0,1,101,858.7265,2,14,0,4676.6325,Medium Risk
2190,15874.0,1,110,49166.6613,7,63,0,246508.3065,Low Risk
2191,15877.0,1,122,906.4583,2,1,0,4913.2915,Medium Risk
2192,15880.0,1,95,905.2546,1,368,0,6657.273,Medium Risk
2193,15881.0,2,26,477.3891,5,311,1,4043.9455,Medium Risk
2194,15882.0,2,23,122.0942,4,198,1,1689.471,High Risk
2195,15883.0,1,42,800.4302,2,1,0,4143.151,Medium Risk
2196,15885.0,1,18,956.0675,3,92,0,5308.3375,Medium Risk
2197,15886.0,1,12,191.68189999999998,1,59,0,1295.4095,High Risk
2198,15888.0,1,11,204.1983,1,80,0,1459.9914999999999,High Risk
2199,15889.0,2,79,1500.2839999999999,2,156,1,8530.419999999998,Medium Risk
2200,15891.0,1,60,936.1,1,226,0,5996.5,Medium Risk
2201,15894.0,2,35,277.5861,2,252,1,2764.9305,Medium Risk
2202,15895.0,1,11,63.3581,1,149,0,1100.7905,High Risk
2203,15897.0,1,17,147.0199,2,193,0,1761.0995,High Risk
2204,15898.0,2,70,1635.9868,5,0,1,8413.934,Medium Risk
2205,15899.0,1,4,167.57,1,368,0,2695.85,Medium Risk
2206,15900.0,1,44,265.0425,1,23,0,1578.2125,High Risk
2207,15901.0,1,102,1136.4743999999998,3,16,0,6082.371999999999,Medium Risk
2208,15903.0,1,46,780.2248,7,9,0,4114.124,Medium Risk
2209,15904.0,1,30,677.2228,1,7,0,3517.114,Medium Risk
2210,15906.0,1,113,2894.2192,7,19,0,14935.096,Low Risk
2211,15907.0,1,175,2617.1785,3,3,0,13639.8925,Low Risk
2212,15909.0,1,7,27.851399999999998,1,173,0,1031.257,High Risk
2213,15910.0,1,215,1680.8979,8,0,0,9083.4895,Medium Risk
2214,15912.0,1,19,166.30319999999998,2,177,0,1783.5159999999998,High Risk
2215,15916.0,2,124,3845.2540999999997,8,15,1,19709.2705,Low Risk
2216,15917.0,1,12,576.1899999999999,1,247,0,4157.95,Medium Risk
2217,15918.0,1,33,323.8763,2,190,0,2678.3815,Medium Risk
2218,15919.0,2,103,1317.8516,2,19,1,7005.258,Medium Risk
2219,15920.0,1,53,456.0742,4,153,0,3222.371,Medium Risk
2220,15921.0,1,24,672.9221,1,172,0,4302.6105,Medium Risk
2221,15922.0,1,11,329.575,1,372,0,3546.875,Medium Risk
2222,15923.0,1,21,305.54909999999995,1,372,0,3456.7455,Medium Risk
2223,15925.0,1,12,216.3775,1,193,0,2088.8875,Medium Risk
2224,15930.0,1,21,430.0338,1,66,0,2549.169,Medium Risk
2225,15932.0,1,93,558.1041,8,3,0,3118.5205,Medium Risk
2226,15933.0,1,63,604.6452,3,20,0,3326.226,Medium Risk
2227,15935.0,1,12,95463.3908,2,238,0,478552.95399999997,Low Risk
2228,15937.0,1,7,48.505,1,63,0,584.5250000000001,High Risk
2229,15938.0,1,13,153.2925,5,111,0,1382.4625,High Risk
2230,15939.0,1,28,569.0388,15,89,-1,3436.1940000000004,Medium Risk
2231,15940.0,1,1,80.10249999999999,1,310,0,1959.5124999999998,Medium Risk
2232,15942.0,1,14,209.81169999999997,1,133,0,1762.0584999999999,High Risk
2233,15944.0,1,6,207.17499999999998,1,276,0,2439.875,Medium Risk
2234,15945.0,1,2,22.345000000000002,1,364,0,1943.725,Medium Risk
2235,15947.0,1,29,792.3371999999999,1,82,0,4464.686,Medium Risk
2236,15948.0,1,51,520.7391,2,7,0,2801.6955,Medium Risk
2237,15949.0,1,12,97.37450000000001,2,16,0,612.8725000000001,High Risk
2238,15950.0,2,86,1650.5007,4,31,1,8685.5035,Medium Risk
2239,15951.0,1,36,1073.7361,2,8,0,5526.6805,Medium Risk
2240,15952.0,1,65,1497.359,4,33,0,7864.795,Medium Risk
2241,15953.0,2,63,1316.3924,8,14,1,6876.9619999999995,Medium Risk
2242,15955.0,2,137,2483.2375,13,23,1,12998.1875,Low Risk
2243,15957.0,1,40,507.05789999999996,1,31,0,2816.2895,Medium Risk
2244,15958.0,1,7,170.13909999999998,1,73,0,1242.6954999999998,High Risk
2245,15963.0,1,26,303.4246,2,19,0,1700.123,High Risk
2246,15965.0,2,88,929.8952,4,16,1,5013.476000000001,Medium Risk
2247,15967.0,1,73,1071.1707000000001,2,22,0,5694.853500000001,Medium Risk
2248,15969.0,1,20,1508.6725,3,2,0,7627.362499999999,Medium Risk
2249,15970.0,1,11,89.63500000000002,1,303,0,2002.1750000000002,Medium Risk
2250,15971.0,1,10,206.8751,12,16,-1,1194.3755,High Risk
